Date         0    Lo30   Med40    Hi30    Lo20    Qnt2    Qnt3    Qnt4    Hi20    Lo10    Dec2    Dec3    Dec4    Dec5    Dec6    Dec7    Dec8    Dec9    Hi10
199210  -99.99    2.83    3.21    0.73    2.37    3.49    3.54    2.94    0.43    1.35    3.17    3.47    3.50    3.86    3.31    2.61    3.14    1.89    0.05
199211  -99.99    8.80    6.27    3.61    9.06    7.84    7.11    4.83    3.45    7.41   10.34    8.45    7.32    7.38    6.91    4.61    4.96    4.53    3.16
199212  -99.99    3.46    3.39    1.36    3.86    3.23    3.68    2.95    1.16    4.90    3.07    2.90    3.52    3.50    3.80    2.92    2.97    1.16    1.15
199301  -99.99    4.64    1.96    0.63    5.49    2.90    2.03    2.20    0.38    7.94    3.60    3.46    2.42    2.50    1.69    1.62    2.55    1.90   -0.03
199302  -99.99   -3.21   -1.16    1.02   -3.39   -2.60   -1.53   -0.05    1.15   -2.04   -4.46   -2.97   -2.29   -1.39   -1.64   -0.09   -0.02    0.81    1.25
199303  -99.99    3.03    3.80    2.23    3.13    2.77    4.23    3.50    2.08    3.63    2.72    2.89    2.66    3.52    4.75    3.75    3.35    3.06    1.81
199304  -99.99   -2.69   -2.65   -2.83   -2.59   -2.83   -2.62   -2.87   -2.81   -1.60   -3.41   -2.84   -2.82   -3.18   -2.21   -2.62   -3.02   -2.88   -2.79
199305  -99.99    4.61    4.13    2.75    4.10    4.61    4.82    3.67    2.60    3.41    4.67    5.34    3.99    4.70    4.92    3.23    3.93    2.44    2.64
199306  -99.99    0.42    0.91    0.41    0.57    0.53    0.64    1.34    0.29    1.45   -0.16    0.20    0.82    1.99   -0.30    1.34    1.34    0.28    0.29
199307  -99.99    1.27    0.58   -0.33    1.31    1.08    0.52    0.21   -0.38    1.42    1.24    1.20    0.98    1.35   -0.07    0.45    0.06    0.66   -0.66
199308  -99.99    4.26    4.38    3.82    4.02    4.85    4.19    5.14    3.58    3.67    4.25    4.64    5.03    3.85    4.43    4.32    5.66    3.96    3.47
199309  -99.99    2.92    1.78   -0.43    3.14    3.17    1.86    0.38   -0.51    3.78    2.70    2.59    3.67    2.34    1.52    0.75    0.15   -0.18   -0.60
199310  -99.99    4.32    0.88    1.58    4.56    2.51    0.99    0.91    1.64    5.04    4.23    3.95    1.30    2.22    0.11    0.52    1.15    0.63    1.92
199311  -99.99   -3.14   -3.22   -1.14   -3.11   -3.47   -2.62   -2.90   -0.97   -2.96   -3.22   -3.18   -3.72   -2.79   -2.50   -3.77   -2.37   -1.29   -0.89
199312  -99.99    1.66    4.20    1.34    0.94    3.31    4.34    3.86    1.03    0.08    1.53    2.82    3.73    4.75    4.03    4.27    3.61    2.41    0.66
199401  -99.99    3.98    2.62    3.05    4.48    2.63    2.45    2.87    3.09    5.54    3.76    3.21    2.14    1.97    2.80    3.09    2.74    2.86    3.15
199402  -99.99   -0.77   -0.59   -2.87   -0.95   -0.73    0.10   -1.62   -3.02   -0.90   -0.99   -0.49   -0.93    0.74   -0.36   -1.34   -1.79   -2.12   -3.27
199403  -99.99   -5.64   -4.84   -4.21   -4.93   -6.10   -4.97   -4.61   -4.12   -4.51   -5.23   -6.74   -5.55   -4.46   -5.35   -4.28   -4.81   -3.63   -4.26
199404  -99.99   -0.70    0.64    1.19   -1.08    0.37    0.24    0.78    1.28   -1.49   -0.79   -0.09    0.76    0.12    0.33    1.14    0.56    0.41    1.52
199405  -99.99   -0.94   -1.28    1.63   -0.76   -1.34   -1.26   -0.21    1.79   -0.45   -0.98   -1.22   -1.44   -1.85   -0.83   -1.22    0.41    0.84    2.05
199406  -99.99   -3.26   -2.65   -2.58   -3.21   -3.02   -2.32   -3.21   -2.48   -2.13   -3.96   -3.35   -2.75   -3.17   -1.70   -3.06   -3.30   -2.94   -2.36
199407  -99.99    1.18    3.14    3.24    0.47    2.19    2.95    3.45    3.26    0.63    0.35    2.48    1.91    2.33    3.47    3.89    3.14    3.35    3.23
199408  -99.99    4.39    5.80    4.11    3.74    6.14    5.94    5.03    4.01    2.67    4.55    5.53    6.69    6.89    5.15    5.26    4.87    4.97    3.76
199409  -99.99    1.14   -1.13   -2.42    1.27    0.02   -0.70   -1.96   -2.46    1.49    1.11    0.91   -0.79   -0.63   -0.77   -1.78   -2.09   -2.83   -2.36
199410  -99.99    0.20    0.44    2.21    0.42   -0.29    0.79    0.27    2.47    0.47    0.38   -0.20   -0.38   -0.47    1.85    0.35    0.21    1.77    2.66
199411  -99.99   -3.69   -4.90   -3.36   -3.73   -3.77   -4.85   -4.25   -3.35   -3.86   -3.64   -3.62   -3.91   -3.91   -5.63   -5.37   -3.45   -4.19   -3.13
199412  -99.99   -0.05    2.18    1.25   -1.08    2.07    2.64    1.24    1.28   -2.33   -0.17    1.78    2.34    2.96    2.36    1.54    1.02    0.72    1.42
199501  -99.99    1.19   -0.13    2.83    2.13   -0.75   -0.95    1.45    2.99    3.06    1.47   -0.46   -1.03   -2.18    0.08    1.28    1.57    3.04    2.98
199502  -99.99    3.26    5.02    3.91    2.99    3.79    5.13    4.74    3.87    2.22    3.56    3.73    3.84    4.39    5.74    5.37    4.29    5.57    3.42
199503  -99.99    2.35    2.43    2.71    1.56    2.85    2.11    2.49    2.78    2.04    1.22    3.73    2.03    2.18    2.06    2.99    2.13    3.30    2.65
199504  -99.99    2.59    1.94    2.71    2.72    1.88    1.60    1.81    2.88    3.00    2.51    2.37    1.42    2.07    1.23    2.55    1.26    1.61    3.22
199505  -99.99    2.07    1.75    3.97    2.06    1.60    1.77    2.39    4.12    2.35    1.86    2.09    1.14    0.93    2.46    1.98    2.68    3.85    4.20
199506  -99.99    6.49    4.87    2.45    6.51    6.14    4.18    4.06    2.37    7.65    5.68    6.44    5.86    4.14    4.21    5.30    3.15    2.41    2.36
199507  -99.99    6.20    6.28    3.61    6.26    6.58    6.07    5.63    3.41    5.29    7.10    6.13    7.07    6.32    5.87    6.22    5.22    3.89    3.29
199508  -99.99    3.26    1.53    0.75    4.25    1.92    1.65    1.56    0.62    4.72    3.84    1.76    2.08    2.30    1.14    1.17    1.84    2.10    0.23
199509  -99.99    2.18    1.99    4.34    2.55    1.78    1.50    2.43    4.59    2.33    2.74    1.60    1.97    1.50    1.50    2.59    2.32    2.63    5.11
199510  -99.99   -5.33   -2.64   -0.42   -4.61   -6.36   -2.86   -2.18   -0.10   -5.01   -4.27   -6.45   -6.26   -4.11   -1.86   -0.96   -3.06   -2.17    0.44
199511  -99.99    2.76    4.77    4.43    1.83    4.72    4.82    4.54    4.41    0.56    2.92    4.24    5.22    3.61    5.75    4.54    4.54    5.25    4.20
199512  -99.99    2.28    1.60    1.48    1.95    2.87    2.26   -0.05    1.69    0.83    2.90    2.80    2.95    1.38    2.93    0.31   -0.30    0.80    1.91
199601  -99.99    0.58    0.01    3.39    1.23   -0.26   -0.52    1.80    3.48    2.53    0.15   -0.42   -0.10    0.33   -1.17    0.68    2.59    3.12    3.57
199602  -99.99    3.20    3.30    1.37    3.15    3.43    3.41    2.19    1.34    3.05    3.23    3.28    3.57    3.66    3.21    3.08    1.57    2.42    1.08
199603  -99.99    2.43    2.62    0.79    2.98    2.22    2.73    1.39    0.81    2.86    3.09    1.56    2.90    2.55    2.87    2.38    0.70    1.19    0.71
199604  -99.99    7.56    4.34    1.52    7.64    7.05    4.23    3.38    1.32    7.29    7.93    7.44    6.65    4.53    4.00    3.56    3.25    1.92    1.17
199605  -99.99    6.50    2.39    2.48    7.04    5.11    2.49    1.47    2.59    8.76    5.60    5.65    4.56    3.26    1.88    1.41    1.51    1.69    2.82
199606  -99.99   -4.12   -3.05    0.28   -4.64   -3.96   -3.40   -1.77    0.51   -4.87   -4.44   -3.27   -4.68   -3.21   -3.56   -1.95   -1.64   -0.86    0.85
199607  -99.99  -10.06   -7.76   -4.72   -9.25  -10.12   -8.66   -6.29   -4.51   -9.06   -9.42  -11.31   -8.99   -8.85   -8.52   -5.86   -6.56   -6.33   -4.06
199608  -99.99    4.82    6.16    2.48    4.26    5.95    6.67    5.25    2.18    3.27    5.12    5.71    6.18    7.21    6.26    5.45    5.13    3.62    1.83
199609  -99.99    3.46    4.47    5.77    2.98    4.07    4.91    4.66    5.86    2.08    3.75    4.22    3.94    4.62    5.13    4.14    5.00    5.41    5.97
199610  -99.99   -1.81   -1.26    2.10   -2.12   -1.66   -2.61    0.16    2.38   -2.63   -1.70   -1.33   -1.98   -3.12   -2.22    0.97   -0.35    1.05    2.70
199611  -99.99    2.64    4.48    7.50    2.20    2.88    4.42    5.89    7.66    1.37    2.89    3.31    2.47    3.95    4.77    5.52    6.13    6.81    7.86
199612  -99.99    1.84    0.86   -1.83    1.23    2.60    0.47   -0.34   -1.93    0.33    1.96    2.75    2.46    0.64    0.34    0.64   -0.96   -2.36   -1.82
199701  -99.99    4.30    2.51    6.11    5.10    2.70    2.06    2.96    6.48    6.48    4.00    3.13    2.29    3.22    1.20    3.21    2.80    4.87    6.84
199702  -99.99   -2.81   -1.61    0.51   -2.06   -3.29   -2.17   -0.14    0.57   -1.44   -2.57   -3.94   -2.66   -1.73   -2.51   -0.36    0.01   -0.11    0.72
199703  -99.99   -5.30   -4.88   -4.43   -4.78   -5.43   -4.74   -4.85   -4.40   -4.61   -4.92   -6.10   -4.79   -5.45   -4.20   -5.10   -4.70   -4.16   -4.45
199704  -99.99   -2.65    1.54    5.64   -3.54   -0.95    1.80    2.02    6.04   -3.01   -3.98   -1.29   -0.64    1.25    2.22    2.22    1.90    3.09    6.70
199705  -99.99   10.97   10.18    6.35    9.61   12.60   10.61    8.18    6.19    7.96   11.01   13.02   12.22   11.63    9.85    8.70    7.86    7.42    5.92
199706  -99.99    5.72    4.44    4.29    5.89    5.27    4.56    3.47    4.41    5.17    6.49    5.48    5.08    5.09    4.16    3.99    3.14    2.72    4.78
199707  -99.99    4.66    6.21    8.22    5.43    5.00    5.97    7.02    8.29    4.81    6.01    3.29    6.46    5.49    6.33    6.40    7.45    9.04    8.13
199708  -99.99    4.14    1.42   -5.09    4.35    3.04    1.83    0.13   -5.57    4.23    4.46    3.74    2.46    2.84    1.09    0.40   -0.06   -2.05   -6.32
199709  -99.99    9.17    6.94    5.35    9.63    8.04    6.87    5.36    5.43   10.13    9.18    8.31    7.81    7.71    6.24    6.59    4.53    5.68    5.38
199710  -99.99   -3.77   -4.33   -3.11   -3.09   -4.40   -4.38   -4.73   -2.94   -2.05   -4.03   -5.07   -3.85   -5.35   -3.63   -4.52   -4.88   -3.28   -2.86
199711  -99.99   -1.83   -0.19    4.43   -1.97   -1.95   -0.66    1.72    4.68   -2.71   -1.29   -1.55   -2.28   -0.62   -0.69    1.44    1.92    2.67    5.12
199712  -99.99   -0.93    2.14    2.00   -1.69    0.97    2.07    1.83    2.06   -3.52   -0.01    0.53    1.33    1.35    2.60    2.62    1.29    3.59    1.73
199801  -99.99   -0.60   -1.16    0.99   -0.71   -0.99   -1.28   -1.04    1.19   -0.46   -0.92   -0.40   -1.46   -0.48   -1.85   -0.87   -1.15   -2.32    1.97
199802  -99.99    6.70    8.28    7.32    6.23    7.99    8.65    7.62    7.30    5.21    7.14    7.56    8.34    8.45    8.80    7.79    7.50    8.09    7.13
199803  -99.99    4.90    4.81    5.17    5.31    4.55    4.49    4.88    5.22    5.08    5.51    4.16    4.87    4.35    4.60    5.18    4.67    4.70    5.33
199804  -99.99    1.86    0.95    1.26    2.60    1.25    0.54    0.36    1.39    2.82    2.40    0.48    1.88   -0.14    1.03    1.03   -0.10    0.28    1.62
199805  -99.99   -4.83   -5.20   -1.85   -4.72   -5.61   -5.76   -3.75   -1.70   -4.26   -5.13   -5.05   -6.05   -5.68   -5.82   -4.10   -3.52   -2.34   -1.57
199806  -99.99   -0.55    1.05    4.32   -0.69    0.72    1.02    0.33    4.70   -3.11    1.44   -0.27    1.51    1.51    0.67    0.88   -0.04    2.52    5.15
199807  -99.99   -6.76   -7.02   -1.14   -6.20   -7.66   -7.90   -5.69   -0.71   -6.27   -6.12   -7.69   -7.63   -7.64   -8.09   -5.45   -5.82   -4.55    0.01
199808  -99.99  -21.53  -19.49  -14.69  -21.80  -20.31  -20.02  -17.68  -14.49  -20.87  -22.79  -21.07  -19.55  -20.10  -19.96  -18.71  -17.10  -14.81  -14.43
199809  -99.99    4.75    6.35    6.60    3.34    7.34    7.15    6.40    6.54    1.17    5.65    7.07    7.60    6.57    7.58    4.68    7.37    5.74    6.68
199810  -99.99    2.66    5.50    7.98    2.05    4.07    4.78    7.25    8.03    1.10    3.02    3.63    4.51    5.53    4.23    6.98    7.39    7.82    8.07
199811  -99.99    7.74    5.63    6.38    8.24    6.67    5.93    4.17    6.59    7.93    8.55    6.97    6.39    6.92    5.19    4.86    3.79    5.79    6.74
199812  -99.99    3.77    6.43    6.63    2.47    5.71    7.11    5.90    6.68    0.61    4.32    5.78    5.64    6.16    7.84    5.82    5.95    5.86    6.82
199901  -99.99    4.20    0.29    3.97    5.68    1.01    1.22   -1.30    4.41    7.28    4.14    2.00    0.02    2.61    0.17   -0.93   -1.51    1.38    4.93
199902  -99.99   -7.11   -6.81   -3.24   -6.29   -8.84   -7.90   -3.93   -3.20   -5.24   -7.32   -8.37   -9.31   -8.75   -7.25   -4.08   -3.85   -2.01   -3.40
199903  -99.99   -1.78    2.17    4.04   -3.03    0.82    3.36    2.62    4.07   -3.70   -2.36    0.19    1.45    4.54    2.48    0.77    3.63    4.78    3.94
199904  -99.99    9.66    8.64    3.86    9.69    7.81   10.23    9.09    3.42    8.14   11.22    9.60    6.02   10.94    9.69    7.46    9.97    6.05    2.98
199905  -99.99    1.86    1.31   -2.20    2.15    2.00   -0.09    1.46   -2.43    3.17    1.19    1.42    2.60   -0.14   -0.05    2.86    0.72   -1.24   -2.63
199906  -99.99    7.03    5.25    5.06    7.11    7.15    4.66    5.80    4.98    3.82   10.28    6.92    7.39    5.87    3.74    5.19    6.13    2.45    5.42
199907  -99.99    0.45   -1.57   -3.35    1.53   -1.77   -2.21   -1.89   -3.40    2.24    0.92   -1.09   -2.36   -2.08   -2.32   -0.48   -2.74   -3.76   -3.34
199908  -99.99   -3.54   -3.71   -0.50   -2.90   -4.12   -3.35   -2.35   -0.44   -2.93   -2.88   -4.47   -3.82   -2.35   -4.10   -4.08   -1.30   -1.92   -0.20
199909  -99.99   -0.81   -0.32   -2.80   -1.53   -0.10    0.64   -1.52   -2.88   -2.44   -0.73    0.25   -0.40    1.51   -0.02   -1.39   -1.59   -4.52   -2.62
199910  -99.99   -0.76    3.03    6.79   -1.01   -0.24    1.80    5.36    6.92   -0.55   -1.40   -0.39   -0.11    2.64    1.15    5.84    5.08    6.07    7.05
199911  -99.99   10.17    6.37    2.66   10.94    8.32    6.09    5.09    2.53   12.16    9.87    9.04    7.71    6.67    5.65    6.12    4.48    2.50    2.53
199912  -99.99   12.55   10.73    6.58   14.42   11.07    8.87   12.23    6.16   12.85   15.83    9.75   12.18   11.92    6.50   12.19   12.25    7.29    5.99
200001  -99.99    4.05   -3.73   -4.43    5.98   -1.28   -3.83   -3.66   -4.49   10.66    1.92    1.04   -3.22   -4.54   -3.24   -3.84   -3.55   -3.51   -4.64
200002  -99.99   24.22   13.57   -0.29   27.75   17.63   12.27   13.29   -1.33   29.60   26.01   18.45   16.93   14.96   10.08   13.56   13.13    6.90   -2.61
200003  -99.99   -8.84   -1.29    9.37  -10.51   -6.41   -2.91    3.23    9.88  -10.44  -10.58   -5.92   -6.84   -7.09    0.63    2.80    3.49    5.32   10.66
200004  -99.99  -14.09   -5.64   -3.84  -15.24   -9.21   -5.21   -6.02   -3.64  -18.19  -12.31  -12.15   -6.58   -5.51   -4.97   -5.72   -6.19   -5.20   -3.39
200005  -99.99   -8.60   -4.40   -2.71   -8.87   -6.30   -3.47   -4.30   -2.62  -10.42   -7.45   -8.16   -4.71   -3.29   -3.60   -5.22   -3.76   -3.18   -2.53
200006  -99.99   17.52    6.52    3.16   20.39   10.84    6.70    6.44    2.86   18.52   22.05   13.04    8.94    8.11    5.63    5.43    7.01    3.65    2.73
200007  -99.99   -1.72   -3.56   -1.77   -1.95   -3.15   -3.20   -2.44   -1.77   -1.91   -1.98   -1.38   -4.37   -3.34   -3.09   -3.68   -1.63   -0.97   -1.89
200008  -99.99    6.16    7.30    7.68    6.23    5.83    7.82    9.17    7.51    3.82    8.04    6.05    5.68    7.63    7.98    7.28   10.38    9.20    7.26
200009  -99.99   -3.63   -4.14   -4.83   -3.58   -3.25   -4.00   -4.66   -4.85   -3.31   -3.79   -3.70   -2.94   -4.87   -3.29   -4.76   -4.60   -0.74   -5.46
200010  -99.99   -6.31   -4.55   -1.74   -7.58   -5.07   -5.23   -2.76   -1.70   -7.33   -7.76   -4.47   -5.48   -4.47   -5.84   -3.34   -2.40   -2.17   -1.63
200011  -99.99   -9.82   -9.69   -9.70  -10.16  -10.01  -10.82   -9.21   -9.69   -9.20  -10.86   -9.34  -10.49  -10.65  -10.97   -7.99   -9.96   -9.56   -9.71
200012  -99.99    2.49    8.77    1.17   -0.30    7.22    9.05    8.14    0.75   -2.39    1.28    6.34    7.86    8.80    9.25    8.77    7.74    7.16   -0.21
200101  -99.99   13.73    4.27    3.20   16.08    8.75    4.94    3.26    3.15   17.78   14.87   10.71    7.35    4.63    5.19    2.38    3.82    2.63    3.24
200102  -99.99   -4.83   -6.39   -9.64   -4.51   -5.23   -7.27   -6.91   -9.78   -3.24   -5.44   -5.26   -5.21   -6.83   -7.62   -5.76   -7.63   -5.06  -10.54
200103  -99.99   -3.10   -6.07   -6.99   -2.96   -3.08   -6.39   -5.71   -7.14   -1.12   -4.33   -3.27   -2.94   -5.75   -6.90   -6.85   -4.99   -5.67   -7.39
200104  -99.99    6.22    8.30    8.12    5.48    7.24    8.23    9.90    7.95    2.90    7.44    7.24    7.24    8.26    8.21    8.77   10.61    7.68    7.99
200105  -99.99    8.38    2.81    0.72   11.07    3.61    2.66    3.13    0.54    8.92   12.63    4.77    2.76    2.55    2.74    3.02    3.20    2.44    0.21
200106  -99.99    5.00    2.22   -2.18    2.66    6.85    1.82    0.10   -2.29    2.03    3.09    8.33    5.75    4.11   -0.03    1.36   -0.67   -1.47   -2.44
200107  -99.99   -4.43   -3.84   -1.48   -2.77   -6.44   -4.76   -2.35   -1.37   -0.81   -4.21   -6.41   -6.46   -5.60   -4.06   -1.32   -2.95   -3.69   -0.94
200108  -99.99   -3.71   -4.29   -6.41   -3.17   -4.47   -4.07   -5.11   -6.48   -3.20   -3.15   -4.37   -4.57   -4.04   -4.09   -4.48   -5.48   -4.81   -6.77
200109  -99.99  -13.97  -13.66   -8.19  -12.64  -15.89  -14.05  -13.71   -7.69  -11.17  -13.76  -15.62  -16.14  -15.18  -13.13  -12.04  -14.69  -10.81   -7.13
200110  -99.99    6.29    6.65    2.19    5.97    6.98    7.82    4.78    2.00    6.85    5.29    6.70    7.23    7.94    7.72    4.84    4.75    3.61    1.73
200111  -99.99    7.66    8.14    7.90    6.77    9.35    8.13    9.02    7.74    5.75    7.58    8.79    9.84    8.11    8.14    7.44    9.99    7.62    7.76
200112  -99.99    7.46    6.12    0.99    7.39    7.26    6.15    4.87    0.74    6.69    7.93    7.55    7.01    6.01    6.27    5.68    4.39    2.59    0.41
200201  -99.99    0.35   -1.27   -1.63    1.47   -1.83   -1.83   -1.22   -1.60    4.40   -0.75   -1.01   -2.55   -1.49   -2.11    0.11   -2.00   -0.37   -1.82
200202  -99.99   -4.01   -2.07   -2.14   -4.17   -3.53   -2.29   -1.35   -2.19   -3.88   -4.39   -3.80   -3.29   -2.94   -1.76   -1.22   -1.43   -1.70   -2.28
200203  -99.99    8.64    7.14    3.93    8.25    8.82    7.66    6.30    3.73    7.89    8.53    9.12    8.55    8.84    6.72    5.78    6.61    6.02    3.31
200204  -99.99    1.61   -0.67   -6.15    1.90    1.40   -0.58   -1.10   -6.58    1.98    1.83    1.24    1.54   -0.16   -0.91   -1.79   -0.69   -3.30   -7.19
200205  -99.99   -3.24   -3.15   -0.87   -1.34   -5.07   -3.89   -1.50   -0.81    1.82   -3.87   -5.59   -4.60   -5.20   -2.81   -1.44   -1.54   -1.13   -0.75
200206  -99.99   -2.56   -6.68   -7.48   -1.99   -4.31   -6.57   -7.98   -7.42   -4.19   -0.12   -3.30   -5.22   -6.25   -6.83   -7.48   -8.28   -6.46   -7.60
200207  -99.99  -14.87  -11.57   -7.24  -14.61  -15.86  -10.99  -10.11   -6.99  -11.47  -16.95  -15.28  -16.31  -12.74   -9.56   -9.86  -10.25   -9.76   -6.45
200208  -99.99   -1.04    1.02    0.76   -1.13    0.34    1.28    0.46    0.78   -0.61   -1.54   -0.89    1.32    0.43    1.95    0.52    0.42    0.50    0.84
200209  -99.99   -7.85   -8.27  -10.52   -8.05   -7.16   -8.18  -10.16  -10.49   -8.15   -7.97   -7.53   -6.87   -7.64   -8.60   -9.08  -10.80   -8.51  -10.87
200210  -99.99    3.53    4.49    8.69    2.96    3.73    4.38    5.61    8.92    3.42    2.59    4.45    3.18    5.21    3.72    5.31    5.80    6.56    9.38
200211  -99.99   11.28    8.49    5.54   11.97    9.70    8.11    8.90    5.26   11.50   12.35   10.20    9.31    8.96    7.43    8.60    9.08    5.14    5.29
200212  -99.99   -5.77   -5.32   -5.75   -5.23   -6.14   -4.94   -5.02   -5.83   -3.93   -6.25   -6.63   -5.76   -6.05   -4.03   -5.61   -4.67   -3.72   -6.23
200301  -99.99   -1.37   -2.36   -2.75   -0.40   -2.76   -2.97   -1.70   -2.82    2.05   -2.38   -2.92   -2.63   -2.57   -3.29   -1.39   -1.89   -1.88   -3.00
200302  -99.99   -2.86   -2.51   -1.76   -3.13   -2.76   -2.87   -1.91   -1.74   -1.19   -4.76   -2.41   -3.03   -3.68   -2.20   -1.78   -1.99   -0.63   -1.96
200303  -99.99    1.09    1.07    1.10    1.28    1.36    1.28    0.52    1.14    1.81    0.84    0.77    1.83    1.15    1.38    0.44    0.57    1.07    1.16
200304  -99.99   10.07    9.35    8.12    9.86    9.81    9.67    8.32    8.13    9.48   10.19   10.40    9.35   11.19    8.44    8.94    7.95    6.50    8.46
200305  -99.99   12.86    9.62    5.52   13.87   11.15    8.92    9.64    5.20   14.31   13.50   11.23   11.09   10.48    7.62    9.85    9.52    9.01    4.45
200306  -99.99    4.13    1.96    1.24    5.48    1.77    1.87    1.30    1.28    5.57    5.41    1.89    1.68    1.81    1.93    2.21    0.74    0.23    1.49
200307  -99.99    8.16    4.71    1.76    8.32    7.24    4.56    3.55    1.64    9.11    7.60    7.88    6.75    5.16    4.05    3.90    3.33    2.00    1.57
200308  -99.99    4.97    5.20    1.94    5.02    4.75    5.45    4.90    1.71    5.16    4.89    4.87    4.65    5.91    5.05    5.14    4.75    3.84    1.29
200309  -99.99    0.53   -1.89   -1.16    2.18   -2.37   -2.13   -1.59   -1.11    4.49    0.07   -2.34   -2.39   -2.78   -1.56   -1.32   -1.76   -1.73   -0.98
200310  -99.99    9.09    8.25    5.63    9.18    8.79    8.63    8.13    5.39    9.45    8.93    8.93    8.69    8.75    8.53    7.52    8.52    6.66    5.13
200311  -99.99    4.11    3.40    1.03    4.50    3.37    3.53    2.81    0.90    4.96    4.07    3.39    3.36    3.51    3.56    3.24    2.53    2.10    0.66
200312  -99.99    2.43    2.19    4.87    2.56    2.19    2.44    2.62    5.03    2.78    2.36    2.18    2.19    1.73    3.05    1.85    3.11    3.40    5.36
200401  -99.99    6.27    3.34    1.79    7.03    4.49    3.07    2.44    1.78    8.42    5.70    4.88    4.19    3.27    2.90    3.27    1.92    2.82    1.57
200402  -99.99    0.14    1.96    1.48    0.22    0.75    1.89    2.19    1.42    0.32    0.12    0.00    1.34    0.84    2.78    2.38    2.07    2.02    1.30
200403  -99.99   -0.20    0.65   -1.54   -0.68    0.95    0.92   -0.23   -1.64   -0.42   -0.95    0.70    1.15    1.31    0.60    0.02   -0.39   -0.33   -1.91
200404  -99.99   -4.76   -3.52   -1.30   -4.87   -4.46   -3.58   -3.11   -1.13   -3.98   -5.74   -4.55   -4.38   -3.41   -3.72   -3.01   -3.17   -1.81   -0.99
200405  -99.99    0.35    2.00    1.20   -0.42    1.90    1.96    2.00    1.14   -0.32   -0.52    1.74    2.02    1.81    2.09    2.05    1.97    1.97    0.96
200406  -99.99    4.15    3.39    1.61    3.58    5.11    3.13    2.47    1.56    1.76    5.38    5.18    5.05    3.60    2.73    2.93    2.18    2.75    1.31
200407  -99.99   -7.87   -5.63   -3.49   -8.46   -6.70   -5.68   -5.17   -3.33   -7.08   -9.76   -6.63   -6.74   -5.84   -5.54   -5.05   -5.24   -3.68   -3.25
200408  -99.99   -1.09   -0.97    0.37   -1.38   -1.21   -0.94   -0.44    0.43   -1.41   -1.36   -0.48   -1.78   -0.42   -1.36   -0.62   -0.32    0.42    0.43
200409  -99.99    4.94    4.17    1.17    4.58    5.53    3.88    3.47    0.99    3.88    5.26    5.66    5.42    4.59    3.31    3.94    3.17    3.99    0.40
200410  -99.99    1.99    2.18    1.40    1.65    2.06    2.25    2.45    1.29    1.39    1.89    2.69    1.57    2.20    2.30    2.39    2.49    3.33    0.88
200411  -99.99    9.11    7.08    4.11    9.08    8.89    6.75    6.63    3.88    8.17    9.95    9.18    8.66    7.48    6.15    6.77    6.54    5.82    3.48
200412  -99.99    4.49    4.04    3.48    4.74    3.27    3.71    4.28    3.46    6.41    3.16    4.00    2.70    2.74    4.51    5.09    3.76    3.17    3.52
200501  -99.99   -4.14   -2.55   -2.42   -4.07   -3.76   -3.04   -2.79   -2.31   -3.54   -4.60   -4.28   -3.35   -4.05   -2.23   -1.59   -3.56   -1.32   -2.52
200502  -99.99    1.04    2.86    2.05    0.38    2.75    2.26    2.83    2.02    0.95   -0.18    2.37    3.05    2.50    2.08    3.51    2.39    3.60    1.68
200503  -99.99   -3.41   -1.65   -1.60   -3.85   -2.27   -2.15   -1.04   -1.64   -4.21   -3.50   -2.54   -2.05   -3.06   -1.43   -0.86   -1.16   -0.26   -1.94
200504  -99.99   -6.37   -4.68   -1.84   -6.23   -6.32   -4.78   -3.97   -1.63   -5.84   -6.60   -6.63   -6.07   -5.59   -4.16   -3.95   -3.98   -3.22   -1.28
200505  -99.99    6.05    6.26    3.31    5.46    7.29    5.79    5.82    3.10    4.34    6.55    7.21    7.36    6.52    5.22    6.35    5.46    3.72    2.97
200506  -99.99    4.32    3.11    0.16    4.46    4.10    2.84    2.55   -0.04    4.04    4.87    4.04    4.15    2.84    2.83    2.97    2.27    2.68   -0.64
200507  -99.99    7.25    5.67    3.74    7.18    6.73    5.51    5.54    3.56    7.86    6.55    7.38    6.17    5.78    5.30    5.64    5.47    4.82    3.28
200508  -99.99   -1.44   -1.05   -0.86   -1.37   -1.62   -1.06   -0.66   -0.88   -1.12   -1.60   -1.59   -1.64   -1.57   -0.65   -0.75   -0.61   -1.22   -0.80
200509  -99.99    0.49    0.88    0.78    0.61    0.60    0.55    1.25    0.74    1.14    0.11    0.27    0.90    0.51    0.57    1.29    1.22    1.88    0.48
200510  -99.99   -2.98   -3.11   -1.44   -3.10   -3.15   -3.11   -2.75   -1.31   -3.45   -2.76   -2.74   -3.52   -3.24   -3.01   -2.91   -2.66   -2.28   -1.09
200511  -99.99    4.70    4.81    3.78    4.35    4.94    5.51    4.52    3.67    3.21    5.42    5.37    4.56    4.96    5.94    4.07    4.79    3.82    3.64
200512  -99.99    0.38    0.50    0.00    0.36   -0.29    0.70    0.99   -0.10    1.12   -0.34    0.42   -0.93   -0.43    1.55    0.93    1.03    0.78   -0.30
200601  -99.99    9.41    6.56    2.42    9.32    8.83    6.95    4.96    2.19    8.68    9.90    9.58    8.15    8.40    5.88    5.34    4.73    3.91    1.79
